Date,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,
706.51,934.31,745.66,698.50,518.14,431.78,411.71,409.16,520.69,484.36,
706.92,930.12,743.07,698.23,517.59,432.39,412.53,409.65,520.47,485.24,
707.33,927.57,742.45,700.02,518.75,431.00,413.65,410.76,520.35,484.04,
707.74,929.59,742.51,703.80,518.66,429.64,413.83,410.93,519.95,480.60,
708.16,928.68,744.50,703.64,515.57,430.62,413.76,413.43,522.06,482.17,
708.57,928.18,743.72,703.96,520.80,430.20,412.92,413.25,521.78,482.99,
708.98,928.64,744.09,708.75,519.62,430.29,411.64,411.64,520.27,482.64,
709.39,927.73,742.45,707.63,513.80,429.37,412.29,410.65,522.34,483.58,
709.80,930.15,740.16,700.58,510.59,429.45,412.30,410.98,519.50,483.87,
710.21,927.11,739.17,701.45,509.54,431.13,413.26,408.63,518.48,484.07,
710.63,923.52,737.62,700.44,508.57,429.23,411.97,407.98,519.19,484.00,
711.04,920.73,732.72,696.71,510.70,427.70,412.03,408.36,520.04,483.70,
711.45,917.98,733.85,691.66,510.88,427.18,411.78,408.44,518.58,482.42,
711.86,914.23,734.07,686.35,509.55,425.52,407.37,406.03,516.27,479.97,
712.27,910.18,730.44,681.11,506.10,424.01,405.42,404.41,514.21,478.74,
712.68,906.24,724.32,678.16,504.37,421.22,405.60,403.23,511.16,475.86,
713.09,905.10,719.86,676.27,503.97,417.14,403.86,401.13,504.31,469.58,
713.51,899.33,716.05,673.64,497.20,415.13,400.42,397.35,501.64,467.79,
713.92,891.98,711.25,665.89,496.84,412.32,396.17,394.45,497.53,464.55,
714.33,883.56,700.09,661.46,494.54,408.33,394.88,388.67,491.10,459.02,
714.74,877.07,697.78,652.78,484.57,403.92,389.39,382.12,485.61,453.07,
715.15,867.40,687.39,638.74,476.79,400.69,382.96,376.01,479.23,446.21,
715.56,853.91,677.96,631.18,472.69,397.63,378.43,370.05,471.64,439.52,
715.97,839.93,669.70,626.27,469.35,390.89,374.43,364.62,465.50,433.63,
716.38,828.66,660.68,619.21,464.59,384.46,369.35,361.62,460.72,427.69,
716.80,820.43,656.63,610.74,459.64,380.92,363.97,360.44,456.46,422.57,
717.21,812.30,653.52,606.03,460.73,376.02,359.72,356.53,450.80,416.43,
717.62,805.93,646.59,605.33,453.11,371.67,356.02,351.04,445.64,412.21,
718.03,801.94,641.98,601.99,448.46,369.19,354.55,349.56,443.10,409.90,
718.44,803.44,634.45,600.07,446.83,366.99,353.39,349.09,438.24,406.38,
718.85,799.58,633.92,601.65,442.46,368.59,352.82,346.36,435.64,406.60,
719.26,795.73,633.42,600.39,440.95,367.70,351.18,346.16,437.72,408.64,
719.67,795.33,628.65,600.63,442.57,369.29,352.76,344.86,438.26,408.08,
720.08,795.63,635.65,601.93,440.50,369.12,352.62,345.44,438.35,407.86,
720.50,795.45,638.51,596.95,438.57,369.42,347.92,344.69,439.29,407.76,
720.91,792.76,636.50,596.36,438.67,369.86,349.43,346.21,439.75,411.08,
721.32,792.65,637.27,600.75,440.36,368.40,353.36,348.71,440.36,412.08,
721.73,795.92,640.60,606.24,442.33,367.90,354.30,351.79,441.26,411.56,
722.14,800.43,643.36,605.34,440.38,369.73,354.67,354.67,445.04,414.92,
722.55,803.95,647.19,604.76,448.00,370.70,355.24,355.95,445.48,414.92,
722.96,806.14,646.93,611.63,447.37,371.37,358.40,354.08,444.49,414.96,
723.37,807.84,651.18,610.75,443.98,371.79,357.71,353.74,446.51,415.83,
723.78,811.64,647.43,604.03,442.71,372.54,357.72,354.10,444.52,415.59,
724.19,807.64,645.39,605.55,442.57,373.76,359.27,351.67,442.94,416.13,
724.61,804.43,646.88,605.50,441.42,370.99,359.01,350.30,444.68,416.73,
725.02,802.35,643.49,601.95,443.81,369.84,357.09,350.53,445.63,414.66,
725.43,801.99,643.79,599.85,443.84,369.14,356.32,352.29,444.94,411.62,
725.84,799.84,647.39,595.83,443.38,367.52,353.89,350.21,443.38,409.86,
726.25,796.58,642.90,591.68,440.23,367.11,353.00,348.55,442.83,411.28,
726.66,796.21,639.96,592.11,441.09,365.96,355.12,349.88,442.96,411.19,
727.07,801.55,638.98,594.57,444.05,365.78,355.99,351.10,441.04,408.68,
727.48,803.98,641.82,597.11,441.01,369.41,356.14,351.98,444.80,412.60,
727.89,806.67,645.03,596.24,446.80,370.55,356.45,353.40,446.42,414.77,
728.30,808.65,643.25,604.96,450.27,372.55,359.53,353.40,446.44,413.90,
728.71,813.88,651.72,606.38,448.06,375.43,360.45,353.14,449.21,415.01,
729.12,818.81,652.88,602.72,447.60,377.38,358.47,353.84,451.46,418.28,
729.54,817.24,649.92,605.76,448.51,380.73,361.37,355.17,451.22,420.63,
729.95,818.48,654.47,613.28,453.93,380.48,363.77,357.94,455.10,422.84,
730.36,823.38,657.93,618.12,456.57,382.42,364.47,361.74,460.47,424.96,
730.77,828.88,661.23,620.49,455.18,387.41,366.26,367.44,463.02,428.15,
731.18,833.98,667.34,622.54,461.40,389.48,368.65,369.43,463.76,431.14,
731.59,837.41,672.61,626.88,460.50,392.69,371.79,369.82,466.81,434.48,
732.00,841.69,673.82,631.86,461.62,395.11,373.73,372.94,469.14,438.26,
732.41,852.00,675.89,639.40,464.87,398.23,377.21,375.23,469.23,439.49,
732.82,855.58,681.44,646.45,468.34,403.14,381.27,375.71,472.71,444.09,
733.23,859.12,686.98,651.12,471.00,405.65,383.34,378.16,477.38,449.09,
733.64,861.71,685.85,653.87,475.62,407.27,386.89,379.29,478.81,449.64,
734.05,863.95,693.24,654.77,476.05,407.93,388.30,381.08,480.86,450.81,
734.46,864.86,697.68,651.06,476.64,408.32,385.81,380.18,482.26,452.93,
734.87,864.63,696.06,650.08,476.67,408.52,385.94,381.50,482.72,455.70,
735.28,860.95,696.04,653.19,480.19,406.63,388.03,382.78,483.43,454.73,
735.69,864.74,699.41,657.26,482.21,405.62,390.23,384.96,485.45,455.87,
736.10,866.41,699.80,657.53,478.72,407.60,390.13,386.07,488.07,458.40,
736.51,867.07,701.80,652.14,484.42,407.08,389.57,386.32,485.64,456.33,
736.93,864.67,703.01,658.10,486.63,406.21,392.74,383.75,486.63,454.38,
737.34,866.11,704.02,656.54,483.81,406.04,392.53,383.94,489.13,453.93,
737.75,869.00,700.78,650.72,484.14,407.01,390.60,383.62,487.01,453.78,
738.16,866.67,699.08,652.26,485.50,408.28,392.26,381.58,487.55,453.87,
738.57,867.59,698.85,651.93,485.65,405.40,393.05,383.17,491.00,456.02,
738.98,866.83,698.42,651.36,486.25,405.35,392.96,384.71,491.62,455.29,
739.39,865.55,700.05,649.57,486.56,403.81,392.23,387.26,492.35,453.05,
739.80,865.63,703.12,649.22,485.88,403.80,390.11,386.80,492.10,451.47,
740.21,866.00,701.28,651.37,483.33,405.13,388.91,386.00,492.48,453.80,
740.62,864.49,699.42,652.74,483.51,405.98,390.98,387.23,491.85,454.75,
741.03,872.20,698.42,656.65,484.55,406.86,392.65,388.90,490.40,454.48,
741.44,873.71,702.15,658.63,481.21,410.91,394.17,389.57,493.34,458.61,
741.85,876.39,703.63,659.18,485.58,411.78,392.91,390.39,491.87,459.58,
742.26,877.39,699.22,662.25,489.12,413.06,396.25,389.95,490.38,458.02,
742.67,881.57,706.27,664.13,486.30,414.24,396.96,389.80,493.46,459.33,
743.08,883.51,706.13,656.30,486.52,414.73,392.34,389.39,491.59,459.92,
743.49,880.50,704.40,655.29,488.51,415.70,392.84,388.60,490.20,460.57,
743.90,882.19,704.90,661.64,491.99,413.10,394.86,389.35,492.41,461.88,
744.31,884.79,706.13,663.59,493.44,411.77,395.18,391.77,494.29,462.39,
744.72,880.29,707.82,662.57,491.80,412.82,392.76,394.47,494.36,461.92,
745.13,881.42,709.41,661.49,498.04,412.90,391.07,394.07,492.91,460.82,
745.54,880.14,708.41,664.62,496.31,413.88,392.84,391.99,492.02,461.11,
745.95,879.88,709.25,661.85,493.80,413.66,392.97,391.25,492.51,462.78,
746.36,884.82,706.13,655.20,493.77,413.06,394.07,391.91,489.46,459.67,
746.77,885.23,702.83,658.74,493.62,414.95,395.07,390.75,491.03,460.34,
747.18,880.33,703.57,656.78,493.02,413.74,394.68,390.35,493.46,460.96,
747.59,878.43,698.57,656.00,497.00,413.15,393.60,390.12,492.65,458.77,
748.00,875.77,702.36,653.56,494.09,412.18,393.44,392.57,494.09,456.18,
748.41,873.83,705.18,648.38,493.71,412.01,390.17,390.17,493.71,457.01,
748.82,869.33,703.53,648.27,491.25,411.42,389.05,389.93,492.12,458.35,
749.23,865.60,696.87,650.30,492.12,409.51,389.74,390.62,490.80,457.85,
749.64,867.80,696.89,657.24,489.85,407.47,391.17,392.49,492.49,454.61,
750.05,865.63,698.52,656.96,483.66,408.94,389.93,393.91,492.06,457.13,
750.46,862.14,697.33,653.92,488.22,408.48,388.54,393.41,489.11,455.44,
750.87,865.70,690.78,657.04,488.34,407.10,391.56,391.12,487.01,454.60,
751.28,867.85,698.56,656.68,481.15,407.20,391.60,389.38,488.28,455.31,
751.69,870.12,694.31,647.01,480.13,407.84,387.76,388.65,485.04,455.14,
752.10,865.42,690.37,649.29,480.49,408.60,387.61,387.16,484.06,454.59,
752.51,866.21,688.85,654.81,480.13,405.79,387.87,386.53,487.75,455.95,
752.92,861.87,687.52,653.37,480.81,404.42,386.90,387.80,486.21,454.75,
753.33,860.51,685.70,652.36,481.16,403.22,385.20,390.16,485.22,452.33,
753.74,858.44,684.95,647.90,478.92,400.76,382.23,387.20,482.99,450.46,
754.15,853.41,679.28,641.19,473.41,398.59,380.45,381.81,478.85,450.28,
754.56,845.92,670.56,636.94,467.03,394.79,377.53,378.89,473.39,445.67,
754.96,844.77,656.34,629.94,461.53,390.07,374.59,375.05,467.45,436.95,
755.37,830.05,648.33,620.94,450.18,386.72,369.82,366.63,462.96,433.29,
755.78,810.12,634.37,604.16,443.05,378.52,359.29,358.83,450.37,425.66,
756.19,785.08,611.74,585.14,432.90,367.78,350.35,345.77,436.11,411.34,
756.60,759.55,594.95,563.69,414.72,355.87,337.94,331.04,422.99,393.57,
757.01,726.18,575.05,529.89,392.58,341.43,318.86,315.17,401.80,376.91,
757.42,684.90,539.98,501.21,373.83,324.45,301.37,298.61,380.76,359.07,
757.83,648.27,510.48,478.11,354.19,304.25,286.68,282.98,362.05,338.93,
758.24,613.90,483.14,451.61,334.77,286.55,271.71,267.54,342.19,319.00,
758.65,576.31,455.47,422.94,311.39,269.10,253.30,253.76,320.69,299.77,
759.06,542.35,430.53,393.25,299.13,253.01,237.16,238.10,301.00,280.03,
759.47,509.49,405.72,370.20,276.71,237.92,225.30,220.62,281.39,261.76,
759.88,480.33,387.45,347.11,257.99,223.75,212.02,206.39,264.09,245.79,
760.29,460.01,363.11,324.54,242.70,210.72,197.08,194.73,246.94,230.00,
760.70,435.27,343.88,312.79,228.94,202.09,187.96,181.36,236.95,219.05,
761.11,415.61,330.60,302.26,218.20,191.75,179.47,174.27,226.22,211.11,
761.52,402.30,319.00,293.44,214.87,185.06,173.22,170.38,217.71,203.04,
761.92,397.74,318.01,289.53,213.59,182.26,170.87,170.39,216.91,199.82,
762.33,398.57,324.37,291.08,213.08,183.11,169.80,171.70,216.88,200.71,
762.74,405.70,329.33,296.87,216.69,187.10,173.26,178.03,220.03,208.58,
763.15,419.74,338.47,316.48,229.47,193.62,183.58,185.97,230.90,217.04,
763.56,449.36,355.46,338.21,242.40,202.64,196.89,198.81,245.28,227.55,
763.97,473.25,378.98,358.78,252.97,216.90,209.21,211.61,260.19,243.36,
764.38,503.66,404.28,378.23,275.95,230.12,220.47,224.82,274.51,256.66,
764.79,532.03,426.59,407.25,295.04,245.22,237.96,236.03,291.17,269.89,
765.20,566.12,457.37,427.26,306.85,259.76,251.99,248.10,307.82,286.95,
765.61,598.72,478.98,444.90,324.19,274.05,258.96,259.93,320.29,303.74,
766.02,621.99,496.23,467.96,340.24,288.57,272.49,271.51,338.29,319.77,
766.43,648.02,518.02,492.61,356.75,301.04,288.82,284.42,357.73,335.25,
766.83,673.09,539.65,512.18,373.83,312.01,300.73,299.75,373.83,350.77,
767.24,693.25,558.53,529.03,391.37,324.01,309.75,313.68,389.89,363.34,
767.65,718.61,579.62,542.16,405.14,335.16,320.37,322.34,404.65,375.08,
768.06,739.31,596.99,555.47,413.15,345.44,331.60,327.65,415.62,387.94,
768.47,756.51,610.95,569.36,421.82,354.00,339.14,334.69,426.77,396.57,
768.88,780.17,621.36,584.63,431.77,361.30,347.90,342.44,436.74,401.50,
769.29,795.12,634.70,595.84,435.42,372.15,355.21,347.74,447.38,412.01,
769.70,803.97,645.97,603.97,444.98,377.98,359.49,352.49,452.98,418.48,
770.11,811.18,646.74,614.65,453.22,382.53,363.98,355.46,456.73,423.64,
770.52,815.80,656.87,619.65,452.67,386.78,367.67,359.11,463.73,428.52,
770.92,819.80,660.48,612.08,452.76,388.22,365.53,358.98,463.34,432.59,
771.33,815.73,658.24,613.82,452.29,389.19,367.48,359.91,465.92,434.62,
771.74,817.10,656.31,618.89,457.09,388.83,371.13,362.54,472.26,437.88,
772.15,822.56,661.30,622.76,458.45,388.46,374.26,366.15,474.17,437.65,
772.56,823.01,665.33,622.60,456.78,390.14,373.36,369.29,475.60,437.96,
772.97,822.22,668.38,617.43,466.64,390.73,373.92,368.83,474.79,435.56,
773.38,827.95,672.58,618.41,465.08,392.00,378.71,366.45,473.77,436.46,
773.79,830.82,681.06,620.55,461.56,392.84,377.97,366.69,472.33,436.43,
774.19,837.23,676.77,616.09,460.78,393.93,375.41,368.21,470.55,434.04,
774.60,834.70,674.77,619.06,461.20,396.71,378.14,366.28,473.06,437.47,
775.01,832.78,671.40,619.67,461.39,393.63,377.08,366.73,471.22,439.67,
775.42,830.08,667.18,622.56,463.81,392.21,375.09,366.79,468.48,438.91,
775.83,828.40,665.01,620.26,465.20,389.75,374.13,371.53,470.92,438.66,
776.24,828.26,670.74,613.37,462.11,389.09,372.40,369.79,467.85,437.60,
776.65,826.64,667.59,612.14,459.36,389.26,370.42,369.37,465.12,439.48,
777.05,826.49,663.92,617.77,460.44,388.60,371.29,369.72,466.73,438.94,
777.46,834.91,661.41,623.56,460.57,387.49,371.19,371.72,468.98,434.81,
777.87,832.06,663.33,623.26,453.47,389.67,372.79,372.79,468.23,437.12,
778.28,831.45,664.52,621.21,460.62,388.78,371.88,371.88,465.38,435.27,
778.69,831.88,659.37,625.50,462.51,388.42,373.61,370.43,463.04,433.93,
779.10,834.57,666.81,623.28,454.45,389.15,373.22,368.98,462.41,434.81,
779.50,836.96,664.45,616.54,451.49,389.20,368.43,368.96,457.88,435.52,
779.91,827.66,652.74,618.61,452.22,389.83,367.43,367.43,458.62,436.23,
780.32,826.95,648.30,624.76,454.66,385.13,369.08,368.01,461.62,438.08,
780.73,828.99,648.59,628.18,455.30,383.35,369.93,371.54,461.20,438.12,
781.14,828.04,649.30,624.53,455.48,384.95,369.87,374.72,464.63,437.17,
781.55,827.42,653.74,618.14,459.56,384.58,368.94,373.80,464.41,435.29,
781.95,829.24,657.34,617.34,457.33,384.89,369.75,368.67,462.19,434.62,
782.36,827.58,661.85,616.35,456.04,383.46,368.84,366.67,463.08,433.29,
782.77,832.71,657.06,614.77,457.56,383.83,367.56,367.56,464.60,428.82,
783.18,831.46,657.56,618.44,455.40,388.56,370.63,365.74,465.19,433.12,
783.59,826.76,660.10,617.62,457.49,387.78,370.35,366.00,462.40,434.07,
784.00,823.93,654.78,618.77,462.71,387.41,369.40,363.95,459.44,429.97,
784.40,821.97,654.51,617.30,460.79,385.81,367.75,365.02,461.88,428.50,
784.81,818.98,655.62,608.48,456.08,384.82,363.99,361.80,458.28,429.77,
785.22,811.75,650.50,606.62,453.04,382.29,361.45,362.00,457.98,428.91,
785.63,806.98,645.59,613.75,454.55,377.69,361.77,362.32,461.13,427.10,
786.04,811.18,646.31,615.53,453.95,377.01,364.92,364.37,462.75,427.02,
786.44,808.41,648.05,614.00,449.24,380.04,364.12,366.31,462.42,426.72,
786.85,804.19,649.49,605.61,456.40,379.05,361.50,364.79,460.24,422.94,
787.26,801.78,649.12,607.38,452.51,378.93,364.10,360.25,456.91,422.31,
787.67,803.63,655.01,604.37,444.75,379.25,362.74,358.33,455.21,421.63,
788.08,806.82,648.77,596.82,440.99,381.30,356.99,358.09,451.49,418.88,
788.48,802.39,640.36,598.19,442.81,382.33,357.91,356.25,452.25,420.62,
788.89,799.64,636.81,601.12,440.53,377.51,359.11,356.32,448.89,422.12,
789.30,796.22,632.26,600.81,442.47,374.53,358.24,358.24,446.96,418.32,
789.71,790.71,626.69,596.15,441.17,371.60,355.76,359.72,449.09,417.42,
790.12,790.80,630.36,590.54,435.79,368.66,354.44,357.28,446.03,417.02,
790.52,789.83,628.43,588.36,430.40,369.73,353.13,354.28,441.84,417.23,
790.93,784.09,626.35,592.96,431.77,367.87,353.48,355.20,444.43,416.23,
791.34,793.39,618.50,597.65,433.18,367.74,355.00,355.00,445.92,415.81,
791.75,792.52,619.12,593.52,425.94,372.40,355.53,354.36,446.30,417.21,
792.15,790.56,619.82,591.75,433.87,371.89,353.77,353.18,443.23,414.58,
792.56,787.46,620.56,594.71,436.04,370.22,353.77,350.83,441.33,412.53,
792.97,788.75,625.81,590.38,428.62,368.99,353.64,348.33,439.24,413.86,
793.38,790.18,624.32,581.68,425.30,370.21,347.11,347.11,434.78,413.45,
793.78,782.48,616.50,584.49,426.81,369.31,346.78,344.41,438.66,414.36,
794.19,780.42,612.26,592.12,431.07,362.38,349.95,344.62,442.32,416.86,
794.60,784.99,612.12,596.73,432.16,362.30,351.05,347.50,442.22,417.36,
795.01,783.68,617.02,591.01,433.80,365.24,349.88,352.83,445.62,416.07,
795.42,785.00,622.83,587.58,437.16,364.89,349.61,350.20,445.97,414.24,
795.82,788.37,628.36,587.48,435.65,366.16,351.56,347.47,443.82,417.55,
796.23,789.57,633.98,587.53,434.26,368.08,350.66,347.76,444.71,418.01,
796.64,797.02,628.62,583.64,438.30,368.52,347.76,350.07,448.68,415.81,
797.05,798.79,630.32,586.77,437.79,373.61,350.69,347.82,448.10,420.60,
797.45,794.15,633.73,588.22,441.45,375.46,350.43,349.29,446.57,418.12,
797.86,793.66,628.60,593.55,447.71,374.78,350.48,349.35,444.88,415.48,
798.27,795.08,633.14,591.53,447.58,373.36,352.56,349.18,445.90,416.09,
798.67,794.59,633.66,585.61,445.91,371.59,350.92,346.45,441.44,415.18,
799.08,789.67,628.63,587.53,445.37,370.96,349.85,345.41,442.04,414.27,
799.49,787.42,625.08,591.95,451.69,368.31,352.85,347.33,447.27,415.80,
799.90,796.14,623.73,595.18,451.33,367.87,355.79,350.30,447.48,415.64,
800.30,795.02,626.84,594.08,446.65,373.48,355.46,353.28,447.20,414.44,
800.71,793.87,629.88,590.79,457.21,371.41,355.12,353.49,446.89,411.59,
801.12,797.01,632.86,591.82,451.42,370.97,358.55,348.83,444.94,410.38,
801.53,797.42,638.37,588.93,447.07,370.77,356.80,349.27,444.38,412.68,
801.93,799.59,633.68,584.44,446.36,372.50,352.16,350.02,442.61,409.43,
802.34,794.50,629.20,588.68,444.71,373.26,350.86,348.73,446.84,412.18,
802.75,794.16,629.60,593.50,443.80,368.95,353.55,348.24,444.86,415.13,
803.15,792.65,625.44,596.87,445.53,367.22,353.99,349.23,444.48,412.73,
803.56,791.57,625.87,596.32,444.33,365.70,352.51,353.57,446.97,412.67,
803.97,791.33,629.71,591.92,441.84,363.66,351.06,351.06,444.47,414.03,
804.38,790.18,629.64,590.03,436.79,363.82,349.74,350.79,442.00,415.42,
804.78,790.04,628.30,593.05,436.49,365.47,349.92,352.51,445.82,415.24,
805.19,799.92,626.74,595.82,436.04,366.46,349.97,354.61,446.86,414.39,
805.60,801.73,629.71,595.92,426.98,371.68,351.72,354.28,444.89,415.20,
806.00,798.64,631.79,593.13,434.42,371.34,351.00,355.06,442.56,412.04,
806.41,794.99,625.06,594.72,435.93,369.68,351.98,351.98,441.49,409.63,
806.82,792.58,629.64,590.41,429.48,367.63,350.02,349.02,439.04,409.87,
807.22,790.65,628.52,586.48,426.35,367.30,345.28,347.79,434.36,409.34,
807.63,782.41,619.16,587.30,429.03,366.32,343.92,344.92,433.01,408.62,
808.04,776.60,615.35,588.64,430.35,360.60,346.26,343.29,432.33,408.58,
808.44,776.45,612.10,585.53,430.05,358.21,347.88,343.45,429.06,405.44,
808.85,771.75,612.89,581.51,428.53,358.42,346.65,345.18,429.51,401.57,
809.26,766.97,612.80,572.79,429.35,355.68,342.99,342.99,425.93,399.59,
809.67,762.39,611.86,566.21,422.47,354.00,343.80,337.01,420.04,397.71,
810.07,757.10,613.81,562.50,418.25,351.93,340.79,333.53,418.25,393.56,
810.48,756.70,604.01,555.69,417.49,348.87,334.86,331.48,416.04,386.57,
810.89,748.93,598.57,553.26,413.50,348.92,333.50,325.31,413.50,387.00,
811.29,740.24,592.19,547.01,411.46,345.60,331.18,322.05,408.09,382.14,
811.70,730.38,581.62,547.06,411.74,339.76,327.28,317.68,402.62,376.23,
812.11,720.62,576.88,539.51,403.43,333.48,321.50,313.84,399.12,373.25,
812.51,712.33,573.69,529.71,395.84,329.39,317.44,307.40,391.06,369.55,
812.92,698.20,561.99,522.93,389.58,326.71,312.90,302.90,385.29,364.34,
813.32,688.10,551.43,521.06,388.18,321.27,309.88,299.92,384.86,360.19,
813.73,687.14,544.23,516.78,383.32,317.07,307.13,299.09,382.38,354.93,
814.14,677.47,539.71,512.35,372.70,317.51,304.30,298.16,379.78,350.06,
814.54,669.24,536.71,504.75,376.92,314.41,300.78,294.20,375.04,344.49,
814.95,663.84,530.89,500.93,368.91,311.32,299.62,288.85,370.31,341.28,
815.36,657.28,529.55,493.19,362.67,308.60,295.54,285.29,367.33,337.03,
815.76,656.93,524.99,487.82,359.59,307.56,290.37,282.93,365.63,332.65,
816.17,648.12,514.80,486.09,357.39,305.54,289.80,279.62,364.80,333.32,
816.58,644.32,510.66,489.46,353.04,301.88,291.28,279.76,362.72,332.76,
816.98,641.03,506.94,491.33,354.49,299.85,291.13,281.48,360.00,331.07,
817.39,638.25,508.22,489.91,354.38,297.61,289.82,284.33,361.71,330.57,
817.79,639.98,510.53,486.82,352.81,297.20,287.17,283.07,359.19,330.02,
818.20,640.64,510.88,484.56,351.17,298.09,287.20,281.30,357.07,331.66,
818.61,643.39,514.17,485.25,353.32,299.10,286.45,283.74,359.65,332.09,
819.01,651.00,512.34,484.42,353.86,299.84,284.08,285.43,361.97,332.25,
819.42,652.12,513.28,485.51,348.45,303.22,286.65,284.86,361.00,333.67,
819.83,651.48,515.12,483.04,352.92,303.46,286.08,286.08,359.16,331.53,
820.23,653.48,514.09,485.67,357.82,303.21,285.90,284.57,358.71,331.18,
820.64,655.90,518.88,484.41,351.82,302.76,285.52,283.31,358.00,332.37,
821.04,657.97,518.99,481.17,352.74,303.92,283.25,282.37,354.50,332.51,
821.45,656.23,517.80,486.26,354.84,304.90,282.99,282.55,357.90,333.81,
821.86,655.08,517.26,491.09,358.51,302.68,285.67,284.36,358.94,337.14,
822.26,659.10,520.16,494.98,361.25,302.63,288.30,287.43,359.51,338.67,
822.67,661.26,525.37,496.81,365.25,304.67,289.09,290.82,362.22,339.29,
823.07,662.73,530.01,492.95,370.58,305.94,288.27,291.29,363.68,338.69,
823.48,663.98,532.73,491.55,368.88,307.54,290.38,288.67,362.44,341.00,
823.89,665.22,539.69,490.16,368.90,307.42,290.77,289.49,364.63,342.43,
824.29,672.10,537.68,489.18,370.93,308.40,290.11,290.96,367.53,340.73,
824.70,673.07,535.07,490.20,369.97,310.71,292.09,289.55,369.13,345.00,
825.10,674.65,537.36,495.25,370.59,309.95,295.63,290.58,368.91,344.90,
825.51,674.62,534.50,500.93,375.91,310.04,297.04,292.42,369.62,345.70,
825.91,674.96,536.29,501.21,375.07,310.33,299.47,294.04,371.31,347.09,
826.32,677.34,540.21,499.49,373.99,310.00,298.78,293.38,368.59,348.65,
826.73,676.07,538.71,500.64,374.86,310.73,298.32,295.83,371.14,350.45,
827.13,674.15,536.52,502.73,377.46,309.47,300.40,298.75,374.57,352.73,
827.54,682.12,535.19,504.00,379.23,308.64,302.89,300.84,375.54,353.37,
827.94,685.21,536.39,505.32,373.68,313.17,303.36,302.54,375.72,352.42,
828.35,684.18,537.57,503.36,381.18,313.99,302.18,302.99,375.89,351.05,
828.75,683.09,536.25,504.61,378.87,314.37,304.23,300.98,374.40,351.69,
829.16,684.28,541.29,501.70,372.44,313.06,302.55,299.32,374.05,351.84,
829.57,686.76,540.23,499.97,371.96,313.19,300.31,299.50,374.78,349.82,
829.97,682.72,534.30,502.21,372.25,314.48,299.64,298.84,377.06,351.79,
830.38,679.21,533.78,505.81,372.37,312.04,302.45,299.65,377.56,353.99,
830.78,680.77,535.06,510.38,375.02,311.72,303.36,302.17,377.81,352.33,
831.19,681.22,537.51,510.52,376.34,313.22,303.30,306.47,381.50,352.92,
831.59,683.90,543.16,508.38,377.92,313.09,301.63,305.97,380.69,353.41,
832.00,686.87,545.88,511.22,376.52,314.69,302.87,305.23,382.03,355.65,
832.40,689.93,551.00,513.33,379.89,317.10,303.37,306.90,386.96,357.92,
832.81,698.04,551.09,512.78,383.02,318.93,302.90,307.59,389.67,359.96,
833.21,701.76,554.72,517.37,380.45,324.04,306.53,306.53,390.56,363.72,
833.62,701.66,560.70,518.11,384.13,326.43,307.85,307.85,389.94,364.38,
834.02,702.01,559.29,521.49,389.58,325.93,308.96,307.42,391.50,365.27,
834.43,707.36,562.20,520.73,387.86,326.80,309.52,306.44,391.70,367.12,
834.83,710.66,565.32,518.65,385.55,328.56,309.05,306.37,391.29,367.57,
835.24,707.51,562.66,519.20,388.83,329.74,310.30,307.25,393.40,369.77,
835.64,706.19,561.15,523.19,393.34,328.42,313.23,309.43,394.86,372.46,
836.05,710.09,564.89,527.08,393.99,328.58,316.48,311.94,395.12,372.82,
836.45,711.50,569.05,529.86,397.20,332.76,317.31,315.05,397.20,372.33,
836.86,713.44,569.25,528.70,403.28,332.69,317.67,316.54,397.27,372.12,
837.26,713.27,571.21,528.59,401.49,333.46,320.37,314.76,396.63,374.95,
837.67,715.49,577.01,527.12,400.55,334.66,320.14,315.31,397.95,376.36,
838.07,719.62,575.69,525.25,402.84,336.07,318.64,316.04,399.87,374.65,
838.48,716.52,571.74,528.89,400.36,336.47,321.33,315.05,401.10,378.94,
838.88,714.95,572.99,533.27,402.34,335.04,323.64,316.65,400.13,376.60,
839.29,713.53,571.99,536.79,406.26,334.40,323.76,319.00,400.76,374.73,
839.69,713.22,571.45,536.38,407.03,332.86,323.00,320.80,402.65,374.88,
840.10,713.61,573.21,533.93,404.45,331.34,322.25,320.07,399.72,374.63,
840.50,709.53,574.00,531.24,402.23,330.85,322.15,321.06,401.15,374.69,
840.91,708.22,573.21,533.51,405.00,331.01,320.90,322.34,403.20,375.77,
841.31,715.57,571.74,532.90,405.61,330.82,320.75,323.62,404.53,376.12,
841.72,717.82,572.96,535.68,402.29,335.25,321.98,325.21,405.88,376.84,
842.12,718.45,575.47,535.44,408.19,335.99,321.69,325.27,406.41,375.67,
842.53,719.49,572.74,539.97,406.76,334.81,322.70,323.06,405.69,376.13,
842.93,720.77,580.16,536.85,400.51,333.40,322.39,321.68,406.54,376.72,
843.34,723.17,579.39,537.60,400.90,333.61,320.51,320.86,407.98,374.34,
843.74,717.55,574.18,538.87,401.15,333.35,320.64,320.28,409.98,376.43,
844.15,716.39,572.83,541.17,400.42,330.05,322.66,320.55,408.87,377.55,
844.55,719.07,573.15,543.69,402.68,329.72,323.06,320.95,407.24,376.02,
