Date,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,
710.63,642.68,463.42,476.03,401.01,337.27,339.93,344.91,362.17,344.24,
711.04,641.71,460.03,474.70,401.69,334.69,339.36,343.36,360.69,345.69,
711.45,640.78,458.65,474.72,402.08,334.45,339.14,344.49,359.89,344.83,
711.86,640.30,456.11,473.59,401.32,335.11,336.79,344.52,359.98,343.51,
712.27,636.18,454.08,472.66,400.69,333.12,334.81,344.27,358.80,342.92,
712.68,633.69,449.39,474.17,399.49,330.93,332.29,342.13,357.75,339.76,
713.09,626.90,445.40,469.92,397.05,329.96,327.24,338.48,355.84,336.43,
713.51,622.69,443.85,463.69,393.59,327.25,324.17,333.74,353.58,333.40,
713.92,618.48,440.84,458.70,387.24,322.64,321.26,329.51,349.10,330.54,
714.33,611.46,435.23,452.47,382.46,319.35,318.32,324.18,344.87,329.01,
714.74,601.90,429.19,445.46,377.27,316.35,313.59,320.51,341.27,324.66,
715.15,592.17,421.89,440.65,371.84,312.07,310.33,316.94,337.44,318.67,
715.56,584.40,416.48,434.99,365.16,306.17,306.17,314.54,333.05,312.80,
715.97,577.24,409.81,428.02,359.02,301.23,301.23,309.63,327.50,309.28,
716.38,568.26,401.33,420.31,356.35,294.85,297.66,303.28,323.66,306.09,
716.80,561.31,395.74,415.16,352.67,289.83,294.42,299.72,319.84,300.07,
717.21,557.13,392.33,411.47,349.44,287.07,291.68,296.64,316.48,296.28,
717.62,549.50,388.74,406.16,345.35,285.24,287.73,294.13,314.05,295.91,
718.03,543.08,386.69,404.90,341.34,283.14,285.64,293.14,311.71,291.71,
718.44,539.92,384.89,402.44,340.14,282.14,284.64,290.37,310.06,289.30,
718.85,536.76,385.45,397.28,338.12,281.47,283.26,287.20,308.00,289.00,
719.26,537.91,385.66,394.63,334.67,280.44,285.11,285.83,307.02,289.78,
719.67,537.40,384.73,394.79,334.80,277.68,286.30,285.59,306.06,292.05,
720.08,537.72,385.26,395.66,335.76,278.01,287.33,286.97,307.06,294.15,
720.50,536.39,386.62,397.37,336.45,279.48,286.65,289.87,308.15,293.46,
720.91,537.95,388.86,400.32,337.96,280.26,288.51,292.81,308.93,292.81,
721.32,540.25,389.52,402.77,339.04,279.97,288.56,293.57,308.97,294.29,
721.73,540.75,389.01,402.61,342.49,282.01,288.81,291.31,310.64,296.32,
722.14,543.66,391.97,404.88,344.99,281.87,290.12,292.27,310.92,293.71,
722.55,547.95,394.07,407.73,345.89,284.76,292.31,293.39,312.09,295.55,
722.96,548.23,396.22,406.67,346.52,288.16,292.49,293.21,313.02,298.97,
723.37,547.22,397.06,408.61,345.80,289.13,292.02,294.19,314.04,298.52,
723.78,547.97,396.42,410.16,347.23,288.27,292.97,294.06,313.95,295.14,
724.19,547.24,396.58,406.72,346.24,288.29,291.19,294.45,313.28,295.53,
724.61,547.78,396.04,405.12,342.32,286.78,290.41,292.22,312.55,295.49,
725.02,547.29,392.80,404.09,343.61,283.12,290.41,292.59,309.35,295.51,
725.43,546.38,391.47,404.66,343.87,282.71,289.67,293.33,308.71,294.80,
725.84,545.01,389.24,404.71,342.84,285.03,288.34,294.60,308.23,293.87,
726.25,543.05,389.38,406.08,343.35,286.19,288.42,295.84,308.83,292.13,
726.66,543.52,388.76,408.57,343.53,285.96,288.95,295.68,308.39,291.20,
727.07,543.77,389.48,407.92,345.45,287.50,286.75,293.52,309.33,291.64,
727.48,545.96,392.14,406.91,347.05,288.70,287.57,292.49,311.44,289.84,
727.89,550.11,394.57,409.05,348.06,289.73,288.59,295.07,311.08,290.88,
728.30,552.12,395.52,408.92,349.19,291.76,290.61,295.20,313.20,296.74,
728.71,552.20,397.72,410.79,350.45,293.97,292.05,297.43,315.10,298.19,
729.12,553.33,398.99,415.96,352.68,294.42,294.42,300.59,317.57,298.66,
729.54,556.57,402.04,417.53,354.78,296.30,296.68,305.98,319.15,299.40,
729.95,561.20,404.19,417.79,355.61,296.53,298.48,306.64,321.02,302.36,
730.36,563.88,403.89,421.06,360.18,295.79,300.87,307.89,323.11,305.55,
730.77,568.39,406.22,425.41,364.30,298.10,303.58,311.03,325.52,307.50,
731.18,574.98,409.92,428.78,365.90,301.84,306.16,314.02,330.53,310.09,
731.59,577.20,413.19,432.11,368.64,304.37,307.52,316.59,333.15,314.23,
732.00,580.79,416.88,437.87,372.15,306.82,310.39,320.68,337.31,314.35,
732.41,584.66,419.26,439.88,375.23,309.38,310.97,321.68,339.13,316.13,
732.82,589.60,422.62,439.32,377.30,311.70,312.09,322.43,341.91,318.46,
733.23,594.93,425.98,440.72,376.56,312.41,316.00,324.36,343.49,321.97,
733.64,597.12,428.06,442.04,378.89,311.75,319.34,325.74,344.92,326.54,
734.05,599.07,430.37,444.80,378.68,314.96,321.78,327.39,346.62,329.39,
734.46,599.62,432.03,447.70,379.38,316.69,323.12,331.56,348.44,329.15,
734.87,602.09,434.73,449.66,379.89,316.57,325.04,335.12,349.24,328.67,
735.28,605.90,435.33,449.47,379.95,316.89,324.98,335.49,350.44,329.83,
735.69,605.40,433.58,448.58,381.72,319.31,326.20,331.87,350.92,331.47,
736.10,607.55,437.27,450.28,383.63,319.83,327.14,332.42,351.12,330.39,
736.51,612.24,438.83,451.85,383.06,322.00,327.70,332.99,351.31,331.77,
736.93,611.56,440.91,449.89,382.94,324.15,327.42,332.32,352.32,334.36,
737.34,608.65,442.47,452.70,383.12,326.22,327.86,332.36,354.06,332.77,
737.75,608.46,442.70,453.37,384.44,327.00,329.46,332.75,353.26,330.69,
738.16,608.31,443.60,451.00,383.63,327.36,329.00,330.24,352.83,331.06,
738.57,609.54,444.50,449.43,379.88,325.55,330.08,328.84,352.72,331.31,
738.98,610.08,444.56,450.34,382.23,323.20,331.46,329.40,352.92,333.94,
739.39,609.85,444.36,452.63,382.71,323.55,331.41,330.99,352.92,334.72,
739.80,608.60,443.18,453.96,382.65,327.10,330.83,333.32,354.05,334.56,
740.21,608.11,443.40,455.88,384.33,326.93,330.68,336.92,354.80,333.17,
740.62,608.97,444.33,458.50,385.56,327.20,329.71,335.96,355.13,333.46,
741.03,607.36,443.20,457.40,388.06,330.83,329.16,333.76,356.31,334.59,
741.44,608.42,446.06,457.78,389.99,330.15,329.73,333.92,356.09,333.92,
741.85,612.63,448.68,460.00,390.81,330.01,330.43,335.46,357.68,335.04,
742.26,613.50,448.36,460.55,390.79,332.38,331.12,334.48,358.86,339.95,
742.67,612.30,448.79,461.86,391.06,333.75,332.49,336.28,360.30,340.07,
743.08,612.38,448.09,464.98,392.77,333.22,334.06,338.29,361.09,338.71,
743.49,614.23,448.72,465.22,392.84,332.30,334.42,340.35,361.09,339.50,
743.90,615.83,448.73,463.15,390.62,331.67,333.36,339.30,362.21,340.57,
744.31,616.80,445.80,462.81,394.75,330.09,334.35,339.88,361.15,343.28,
744.72,617.31,446.12,464.91,396.60,330.00,335.13,342.38,362.02,344.09,
745.13,619.99,444.56,465.52,395.78,331.60,334.60,343.58,361.98,344.44,
745.54,618.68,444.79,466.69,396.71,334.02,334.88,344.76,362.36,346.05,
745.95,619.62,445.97,469.24,397.28,333.51,334.37,346.01,362.38,344.28,
746.36,619.80,445.86,468.31,396.66,334.50,334.50,342.70,362.13,344.00,
746.77,620.27,445.21,465.09,396.37,334.56,333.69,341.04,361.79,342.34,
747.18,621.26,446.67,464.86,395.54,332.29,333.16,340.09,361.75,343.12,
747.59,622.11,445.73,462.68,394.90,328.87,335.39,338.86,361.89,344.51,
748.00,619.57,444.42,461.85,393.44,329.83,335.49,338.54,360.76,345.08,
748.41,616.05,443.03,462.69,393.66,328.56,335.11,340.79,361.33,342.10,
748.82,615.37,444.75,463.17,393.00,327.64,335.54,342.99,359.66,340.80,
749.23,616.03,443.79,460.48,390.62,326.47,335.26,340.97,358.10,340.53,
749.64,611.87,440.51,456.81,392.49,325.98,334.79,337.87,357.25,341.39,
750.05,613.19,443.42,458.90,394.35,325.38,335.55,337.76,355.89,341.30,
750.46,615.37,443.92,458.98,392.53,326.07,335.38,338.03,357.53,342.46,
750.87,613.54,443.95,457.27,392.01,328.97,334.74,337.40,356.49,344.95,
751.28,610.35,445.06,460.66,391.60,330.57,334.13,337.70,356.85,342.15,
751.69,610.42,444.43,460.05,391.78,329.31,334.22,336.89,355.63,338.68,
752.10,609.10,443.87,455.48,390.29,329.11,333.57,334.02,355.90,338.49,
752.51,610.02,443.41,453.26,386.97,327.40,333.23,332.78,355.62,339.50,
752.92,609.78,443.07,453.40,389.14,322.19,333.42,332.08,355.44,341.96,
753.33,608.66,441.52,452.78,387.00,322.13,332.04,332.94,354.11,341.95,
753.74,603.62,438.71,451.81,384.49,325.30,328.92,334.34,353.77,340.67,
754.15,600.83,437.59,451.19,382.72,322.86,326.94,335.10,352.79,336.47,
754.56,596.05,432.50,447.95,378.89,318.92,323.01,331.64,348.45,333.92,
754.96,587.15,425.57,440.14,375.05,317.70,315.88,324.98,345.01,329.99,
755.37,578.47,420.96,432.83,369.37,311.84,310.01,319.60,338.78,321.43,
755.78,568.92,413.30,424.74,359.75,304.83,302.08,313.98,331.37,313.98,
756.19,551.67,398.96,409.97,348.52,297.16,292.11,303.58,321.92,307.25,
756.60,529.66,385.29,398.17,333.80,287.82,281.38,294.26,309.89,294.72,
757.01,505.93,369.08,382.44,321.16,274.62,268.63,281.99,296.28,277.85,
757.42,482.29,352.14,359.99,304.61,259.38,255.68,269.07,281.07,264.91,
757.83,458.23,333.38,339.39,285.76,243.68,240.90,252.46,266.80,251.54,
758.24,433.53,314.83,319.00,273.56,226.73,227.66,237.86,250.84,239.25,
758.65,408.53,297.92,301.63,258.41,212.40,213.33,224.48,236.10,225.41,
759.06,386.73,279.56,284.69,240.89,202.68,200.35,212.93,221.79,211.07,
759.47,362.25,262.22,270.17,227.63,191.17,188.37,201.93,208.47,196.78,
759.88,341.02,247.20,257.99,215.77,179.19,176.84,189.04,195.60,183.41,
760.29,322.19,232.35,242.70,204.13,170.27,166.98,174.97,183.91,173.56,
760.70,307.61,221.87,229.41,195.02,161.58,157.81,164.40,174.77,161.58,
761.11,298.48,213.95,220.56,187.03,153.02,153.02,156.33,167.66,155.38,
761.52,292.02,206.83,212.51,182.22,145.30,148.61,150.03,163.76,154.77,
761.92,287.63,204.09,211.69,180.36,145.71,147.14,149.51,161.38,153.31,
762.33,288.70,204.04,214.98,183.11,146.97,148.87,152.20,164.09,151.72,
762.74,296.87,210.01,219.08,189.01,150.35,154.64,157.51,168.96,154.64,
763.15,310.26,217.04,227.08,194.09,154.89,161.11,162.06,176.88,162.54,
763.56,324.32,225.64,238.09,206.95,162.88,169.11,168.15,186.83,171.98,
763.97,343.87,242.39,252.01,220.75,173.14,178.91,178.43,197.19,181.31,
764.38,366.65,254.24,268.72,232.05,185.26,190.08,191.53,208.89,192.97,
764.79,384.51,267.47,282.46,244.25,197.82,201.21,203.62,222.00,206.53,
765.20,402.02,283.55,300.54,255.87,211.20,212.66,215.57,234.02,215.57,
765.61,421.54,298.87,314.94,270.16,222.94,224.40,223.91,246.30,226.83,
766.02,442.61,314.41,325.62,282.24,231.54,233.98,234.95,257.38,238.37,
766.43,462.80,330.36,339.16,294.69,240.44,244.35,245.82,269.27,250.22,
766.83,483.72,344.88,352.73,306.62,248.24,255.11,255.11,279.64,263.94,
767.24,499.53,357.44,366.78,317.13,258.13,265.01,265.99,289.59,274.35,
767.65,511.11,369.16,380.99,325.79,270.59,273.55,278.97,297.70,281.93,
768.06,525.82,381.02,391.89,335.06,278.72,282.18,288.61,306.89,287.62,
768.47,537.18,390.63,401.52,341.12,283.69,288.64,295.57,313.40,294.58,
768.88,544.93,395.05,406.96,348.89,290.33,293.80,298.77,318.62,302.24,
769.29,554.99,405.53,414.00,357.70,295.93,298.92,303.90,323.33,304.90,
769.70,565.98,412.48,421.48,360.99,301.49,303.49,309.49,328.49,310.99,
770.11,570.53,414.62,425.14,362.98,305.32,306.83,314.35,330.89,318.36,
770.52,572.37,417.96,432.04,364.65,311.33,310.33,317.37,333.46,318.37,
770.92,575.78,421.50,437.13,370.07,314.11,312.59,319.15,334.78,316.63,
771.33,577.98,423.01,436.14,370.51,313.47,313.98,322.56,336.19,318.52,
771.74,581.98,424.23,435.35,368.61,311.47,315.51,322.09,337.26,320.07,
772.15,583.71,424.97,437.15,373.75,311.88,317.46,322.53,339.27,322.03,
772.56,584.96,426.77,439.48,372.34,311.81,318.93,324.02,339.78,323.51,
772.97,583.81,425.38,438.62,371.38,315.34,318.90,326.55,340.81,322.98,
773.38,583.14,424.20,439.53,372.58,316.87,318.91,327.60,342.42,322.49,
773.79,583.62,424.13,443.61,374.89,316.43,318.99,326.69,343.61,322.58,
774.19,582.15,422.21,441.24,375.93,317.82,318.84,322.96,343.02,323.99,
774.60,583.46,424.06,440.05,377.63,317.78,318.82,321.91,343.58,321.39,
775.01,587.08,426.74,441.74,377.08,317.08,318.11,322.25,344.49,322.25,
775.42,588.84,425.42,439.42,375.61,314.39,318.54,320.62,345.52,326.84,
775.83,585.40,423.57,439.70,375.18,315.33,318.98,322.62,344.47,326.78,
776.24,583.12,422.47,441.25,376.05,315.03,319.20,323.37,345.80,323.37,
776.65,583.88,423.26,438.96,375.65,312.87,319.15,325.43,346.35,324.38,
777.05,585.25,422.16,436.84,371.29,309.93,318.85,323.57,346.12,325.67,
777.46,583.60,419.56,434.81,374.87,308.10,319.14,321.77,346.48,327.55,
777.87,584.24,423.94,436.60,374.90,309.52,319.01,321.65,346.43,326.92,
778.28,585.81,422.06,435.80,373.46,311.66,319.06,323.28,344.94,326.98,
778.69,582.63,418.59,436.05,373.08,313.28,319.10,324.39,343.97,327.04,
779.10,579.74,418.35,440.12,373.75,314.29,318.54,325.44,343.49,324.38,
779.50,580.86,418.48,438.71,373.76,314.66,319.45,323.71,343.41,324.24,
779.91,581.28,417.56,434.09,372.23,314.64,319.97,323.70,343.43,322.64,
780.32,583.57,419.89,433.80,370.68,311.31,320.40,323.08,343.40,323.08,
780.73,585.77,419.86,432.21,371.54,307.65,320.00,320.00,343.08,326.98,
781.14,584.69,419.40,432.33,369.33,309.03,320.34,320.88,342.42,326.80,
781.55,579.84,416.95,433.13,368.40,312.31,319.32,324.17,341.97,323.09,
781.95,578.95,417.86,432.46,367.59,311.37,318.94,324.88,342.18,319.48,
782.36,580.06,417.04,432.20,366.67,310.34,317.92,322.80,340.67,319.55,
782.77,575.74,414.19,429.36,368.65,312.81,317.14,319.86,339.91,320.40,
783.18,575.50,417.91,428.77,370.63,311.39,316.83,317.91,339.65,316.83,
783.59,579.49,418.28,429.17,368.72,312.08,315.89,318.07,338.76,318.07,
784.00,577.84,414.15,426.15,367.77,311.02,314.84,319.20,336.67,320.84,
784.40,575.16,412.08,428.50,365.56,312.48,314.67,320.14,336.56,317.95,
784.81,574.49,412.23,427.03,366.18,311.91,313.01,318.49,336.03,314.65,
785.22,573.71,411.91,421.78,364.19,308.79,312.08,319.76,335.67,313.73,
785.63,573.67,411.73,419.41,359.57,304.68,311.26,316.75,333.22,314.01,
786.04,573.76,409.99,418.78,361.62,301.72,308.86,312.71,332.50,315.46,
786.44,570.61,409.70,418.49,360.27,300.96,307.00,313.04,331.16,315.79,
786.85,566.66,405.93,418.55,356.56,303.35,307.19,315.42,330.23,313.78,
787.26,563.45,403.64,419.01,355.86,303.69,306.44,315.77,329.50,309.73,
787.67,562.54,404.02,422.18,355.03,301.64,306.59,314.85,327.51,310.44,
788.08,559.80,401.75,418.88,355.88,303.94,306.70,311.12,326.04,311.67,
788.48,558.79,401.75,416.18,356.25,301.31,305.75,310.19,325.17,309.08,
788.89,562.65,403.16,415.99,354.09,297.22,303.35,308.93,324.54,308.93,
789.30,561.51,401.48,413.83,352.63,294.79,302.65,307.71,322.87,313.88,
789.71,558.25,399.88,415.72,350.11,295.81,302.60,307.69,321.26,309.38,
790.12,554.70,399.38,418.16,350.45,296.41,300.96,306.65,322.01,306.08,
790.52,553.45,399.49,416.66,350.84,294.75,300.48,306.20,321.08,304.48,
790.93,553.82,400.11,413.92,347.14,293.60,299.94,303.39,320.09,305.12,
791.34,552.48,396.69,413.49,352.10,292.45,299.98,299.40,318.51,306.93,
791.75,552.20,399.75,414.30,353.20,292.10,299.67,300.25,318.29,307.81,
792.15,553.16,398.21,415.16,350.84,294.12,301.14,302.89,317.51,306.99,
792.56,550.63,397.25,415.47,349.65,297.35,299.70,305.58,317.33,303.82,
792.97,550.83,398.51,419.76,350.69,298.73,299.32,305.23,317.63,302.28,
793.38,550.28,400.42,417.60,350.66,298.54,299.72,302.68,318.09,303.87,
793.78,551.29,400.13,413.17,350.93,297.58,298.77,301.73,319.51,300.54,
794.19,553.04,402.64,412.12,349.95,294.29,296.65,301.39,319.16,301.39,
794.60,555.29,404.33,412.03,349.28,290.67,298.37,298.96,319.09,306.06,
795.01,554.37,404.84,414.30,348.11,293.14,298.46,302.01,320.33,307.33,
795.42,551.15,401.90,415.42,347.85,297.31,297.90,304.95,320.82,303.78,
795.82,550.69,404.11,414.63,348.64,296.66,297.83,307.17,321.77,304.25,
796.23,552.12,403.49,413.36,346.60,295.51,297.83,307.12,321.63,304.80,
796.64,550.76,401.39,410.62,349.49,297.01,297.01,305.08,321.23,307.97,
797.05,552.39,405.12,412.00,352.41,296.25,297.40,305.99,321.46,307.71,
797.45,555.79,406.18,413.00,349.29,297.52,296.38,308.33,323.12,308.33,
797.86,554.55,403.05,410.96,347.65,299.60,296.77,308.65,323.34,310.91,
798.27,553.29,405.41,415.53,348.06,301.95,296.33,308.70,323.88,308.13,
798.67,552.64,405.68,415.74,349.80,301.74,296.71,305.65,323.54,308.45,
799.08,552.55,405.94,410.94,349.85,299.32,297.65,307.65,323.75,308.76,
799.49,554.95,406.41,409.17,347.33,297.08,297.08,305.36,324.14,308.67,
799.90,555.10,404.66,409.60,351.40,294.85,295.94,302.53,322.85,312.42,
800.30,555.31,404.61,411.16,349.46,294.31,295.95,303.59,323.25,313.42,
800.71,554.95,402.91,412.14,348.61,298.11,295.39,306.80,323.63,310.05,
801.12,553.48,400.12,412.54,349.37,298.61,294.83,306.71,322.91,305.63,
801.53,552.93,400.86,414.83,349.81,296.61,295.54,305.75,323.48,306.29,
801.93,550.72,398.73,411.57,350.02,298.64,296.50,302.92,323.80,307.74,
802.34,552.95,400.45,412.18,351.39,297.54,295.94,302.34,323.13,304.47,
802.75,555.81,401.86,413.54,350.90,295.69,294.63,301.53,323.29,304.71,
803.15,555.59,401.09,411.67,349.23,293.67,295.26,301.08,323.83,307.96,
803.56,554.63,400.53,413.73,348.29,296.05,296.57,302.91,324.02,307.66,
803.97,552.04,400.39,416.66,350.01,296.49,295.44,302.78,323.25,303.83,
804.38,551.46,398.74,412.81,348.70,294.49,295.01,303.35,324.20,304.40,
804.78,553.65,398.13,410.05,344.74,291.86,295.49,302.74,323.48,305.34,
805.19,553.56,394.81,410.27,348.94,291.21,294.82,298.94,322.13,306.16,
805.60,553.94,397.79,412.13,349.67,291.31,294.38,299.50,321.00,307.69,
806.00,556.00,396.27,412.04,345.40,291.99,295.04,302.16,320.47,306.23,
806.41,552.75,393.95,411.65,344.90,293.82,294.83,302.92,319.11,302.42,
806.82,550.18,392.77,413.89,344.49,294.20,294.20,301.24,317.33,301.74,
807.22,548.45,392.82,411.34,342.78,295.24,296.74,298.24,316.26,302.75,
807.63,549.48,392.20,408.13,341.93,293.65,295.14,296.64,315.55,299.13,
808.04,550.05,391.27,405.61,339.83,289.87,293.33,294.81,313.61,298.28,
808.44,547.15,390.68,401.51,338.53,285.39,292.27,291.29,311.96,302.11,
808.85,543.27,386.86,400.59,334.88,285.36,291.25,291.74,309.39,300.07,
809.26,537.66,382.02,400.07,333.23,286.39,288.83,290.79,307.37,294.20,
809.67,532.70,380.71,394.79,331.18,283.10,286.50,288.93,305.44,290.39,
810.07,529.10,377.10,388.72,326.75,279.31,284.16,286.09,303.03,288.51,
810.48,524.76,371.59,385.12,327.61,277.36,281.71,280.74,301.04,286.06,
810.89,519.53,371.09,382.18,327.72,274.22,277.60,276.63,297.35,282.90,
811.29,516.24,367.72,377.81,321.57,271.10,273.50,274.46,293.69,279.27,
811.70,509.15,360.39,373.35,316.72,266.81,270.17,273.53,289.85,274.01,
812.11,500.22,356.00,371.81,312.88,265.44,266.40,270.23,286.05,268.80,
812.51,491.46,352.82,365.73,309.79,262.94,263.42,264.37,282.06,265.81,
812.92,485.79,348.15,357.20,306.24,256.70,260.04,260.99,278.61,260.99,
813.32,481.20,343.58,350.69,302.29,251.51,252.94,256.26,275.71,257.68,
813.73,474.66,338.84,344.99,300.51,246.08,249.40,250.82,272.11,258.39,
814.14,468.48,334.96,342.04,294.86,243.44,245.32,249.10,267.97,255.23,
814.54,461.98,328.04,339.79,290.44,243.91,242.03,248.61,264.12,248.61,
814.95,455.51,325.37,336.60,288.38,241.57,239.23,246.72,263.10,243.91,
815.36,450.77,323.51,332.84,284.82,239.14,237.27,243.33,261.05,243.33,
815.76,446.93,318.71,328.46,282.93,238.33,235.08,239.26,259.24,242.52,
816.17,447.21,318.51,327.77,282.86,236.57,233.79,236.57,256.94,241.20,
816.58,447.98,319.86,327.69,280.68,235.51,231.83,236.90,255.33,240.58,
816.98,447.25,317.30,324.65,278.27,233.27,233.27,238.78,253.01,242.91,
817.39,445.04,315.01,326.45,277.46,234.42,233.96,239.46,253.65,239.92,
817.79,443.52,314.98,326.83,280.33,236.57,233.38,238.85,252.53,239.76,
818.20,443.27,314.87,323.50,280.39,235.48,233.66,239.56,252.72,240.92,
818.61,448.66,314.92,322.15,278.32,233.59,233.14,238.56,253.92,241.72,
819.01,450.21,312.89,323.70,282.28,232.76,233.21,236.81,256.17,244.46,
819.42,450.12,315.76,325.61,282.17,232.00,234.24,239.17,254.40,244.55,
819.83,452.29,314.60,326.63,279.40,234.39,235.73,241.97,253.55,243.30,
820.23,452.38,313.42,328.52,279.24,235.73,236.18,243.28,254.82,240.62,
820.64,451.70,315.13,331.48,279.77,235.58,237.79,243.53,256.79,242.20,
821.04,452.14,315.79,331.19,280.17,238.38,239.70,240.58,254.66,244.54,
821.45,454.71,316.72,332.49,281.68,237.87,239.62,241.38,255.83,243.13,
821.86,457.51,321.00,334.96,282.62,236.39,240.75,243.37,257.76,244.67,
822.26,458.51,322.17,334.76,281.36,234.46,241.41,244.88,257.04,248.79,
822.67,456.57,321.54,337.12,280.43,236.29,242.78,246.24,257.93,247.97,
823.07,456.32,321.45,340.41,281.38,240.01,241.30,246.48,260.70,246.04,
823.48,456.38,323.84,340.14,281.81,241.49,242.77,248.35,260.79,247.92,
823.89,458.57,325.35,339.02,279.67,239.96,244.23,247.22,262.59,248.92,
824.29,460.68,324.14,339.88,283.30,240.34,244.59,245.87,267.14,251.40,
824.70,461.83,328.49,341.19,285.31,240.44,245.10,246.37,267.11,252.29,
825.10,463.66,331.43,341.96,283.42,241.73,245.52,248.89,265.73,252.68,
825.51,463.17,330.18,343.19,283.61,243.33,246.27,250.89,267.67,252.56,
825.91,461.95,331.22,346.25,285.69,246.01,246.85,251.44,268.98,251.86,
826.32,460.43,333.27,346.15,287.98,247.67,248.50,249.74,267.61,253.07,
826.73,462.57,333.90,344.24,289.21,249.08,249.08,250.73,268.11,251.56,
827.13,465.64,335.01,344.08,290.92,246.42,248.48,251.36,270.73,252.60,
827.54,467.88,335.32,342.70,293.04,244.20,248.72,250.36,270.88,256.10,
827.94,466.07,334.84,343.01,292.73,244.48,248.57,251.44,269.42,256.75,
828.35,464.67,332.72,344.12,292.40,245.98,248.83,252.90,270.41,253.72,
828.75,464.86,333.43,343.98,293.28,245.82,249.87,253.52,270.97,253.12,
829.16,464.54,333.25,342.14,292.86,243.98,250.04,252.87,270.24,254.08,
829.57,464.15,331.70,340.96,293.86,244.75,249.99,250.79,272.13,254.82,
829.97,465.31,332.53,341.76,296.43,243.89,249.50,250.70,271.96,254.72,
830.38,466.66,335.61,342.80,295.26,244.52,249.31,252.51,270.09,254.50,
830.78,466.19,334.81,342.78,294.21,244.04,250.81,255.99,270.32,254.39,
831.19,466.46,333.86,346.57,294.56,247.32,252.08,256.85,271.54,252.88,
831.59,467.26,334.44,347.88,297.67,248.26,252.21,256.17,271.98,254.19,
832.00,469.86,337.14,346.98,298.54,248.13,253.25,256.00,271.76,255.61,
832.40,474.48,338.69,347.32,298.66,248.42,254.31,257.06,274.72,258.23,
832.81,477.22,338.86,348.24,303.68,248.18,255.61,256.39,275.54,262.25,
833.21,478.47,343.10,350.49,303.42,248.57,257.13,259.08,275.41,264.91,
833.62,480.55,343.86,353.15,302.04,250.92,257.89,262.15,275.71,264.09,
834.02,483.30,344.06,355.63,303.17,254.19,258.43,264.60,277.72,263.45,
834.43,486.16,345.61,359.44,304.52,256.14,259.98,264.97,279.56,265.74,
834.83,486.91,346.53,358.39,305.99,258.56,260.47,263.53,279.98,267.74,
835.24,490.61,348.80,361.76,308.39,259.60,261.51,264.56,282.09,267.22,
835.64,494.33,352.33,363.72,309.43,260.07,261.59,266.15,282.48,268.81,
836.05,494.57,354.29,364.12,309.29,259.38,262.79,269.21,281.69,271.86,
836.45,495.56,353.11,367.05,308.64,261.54,264.17,270.20,282.64,271.71,
836.86,496.03,354.09,370.61,310.91,263.60,265.47,270.36,283.87,272.61,
837.26,496.82,356.63,369.72,312.15,264.30,266.91,271.77,284.11,275.14,
837.67,500.32,358.12,368.91,310.47,263.56,268.77,271.01,285.15,275.85,
838.07,501.51,357.21,370.20,314.55,264.48,269.30,271.16,288.22,277.83,
838.48,502.67,360.11,371.56,315.05,263.34,270.36,272.57,288.45,278.11,
838.88,503.85,361.89,372.92,311.87,265.16,270.68,275.83,288.33,277.67,
839.29,504.53,360.43,374.73,312.40,266.93,271.33,276.83,290.03,275.73,
839.69,503.13,359.90,377.44,313.13,268.55,271.48,277.32,291.94,275.50,
840.10,501.20,360.44,376.44,313.52,268.78,272.42,275.70,290.97,276.42,
840.50,501.89,362.01,373.97,313.82,268.88,272.50,274.68,291.35,274.32,
840.91,503.91,362.41,374.68,314.40,267.48,272.53,275.78,291.66,273.97,
841.31,503.42,361.38,372.89,314.63,265.37,272.92,276.88,290.18,277.24,
841.72,502.69,360.70,373.61,313.73,265.69,274.29,277.88,289.71,277.16,
842.12,502.56,358.87,374.95,313.83,268.79,274.15,277.01,291.31,274.87,
842.53,501.86,360.10,374.35,315.22,268.92,274.26,278.89,291.71,276.04,
842.93,502.76,360.38,372.81,314.23,268.42,273.75,277.66,293.28,276.94,
843.34,504.66,358.75,372.21,315.19,269.51,273.05,275.53,297.13,277.65,
843.74,504.26,360.89,372.55,316.75,269.79,272.26,276.50,296.98,276.50,
844.15,505.28,362.42,374.03,314.92,269.18,271.99,278.32,295.21,277.27,
844.55,504.40,360.94,374.62,313.59,267.64,270.79,279.21,294.64,276.76,
844.95,503.04,361.02,376.76,314.14,269.36,271.11,278.46,295.60,275.31,
845.36,499.96,361.30,376.28,314.96,269.32,272.80,276.29,292.66,274.89,
845.76,499.61,362.22,372.97,314.69,267.85,271.32,275.48,291.44,274.09,
846.17,500.95,361.63,370.96,313.92,265.86,271.05,274.85,291.10,274.16,
846.57,499.50,360.43,368.69,316.71,265.41,270.23,274.02,290.20,276.43,
846.98,497.21,362.54,368.71,313.88,264.88,269.68,274.48,289.21,276.88,
847.38,496.75,361.64,369.15,312.51,265.77,267.82,273.62,288.97,274.99,
847.79,495.32,360.45,368.94,311.53,266.34,267.02,273.14,288.77,272.46,
848.19,493.95,359.64,368.77,310.58,265.58,265.92,271.67,287.91,272.35,
848.59,493.45,357.95,366.38,309.75,266.27,265.60,268.63,289.19,271.67,
